50k,20151015042428,192.168.33.11,58611,192.168.33.10,5001,3,0.0-30.3,189630,49999
10m,20151015044257,192.168.33.10,5001,192.168.33.11,53320,3,0.0-30.0,37499700,9988689,18.934,3,25512,0.012,23486
50m,20151015044328,192.168.33.11,52906,192.168.33.10,5001,3,0.0-30.0,187648440,50038943
50m,20151015044328,192.168.33.10,5001,192.168.33.11,52906,3,0.0-29.9,187326510,50050869,30.043,200,127632,0.157,124873
50k,20151015044911,192.168.33.11,42665,192.168.33.10,5001,3,0.0-30.3,189630,49999
50k,20151015044911,192.168.33.10,5001,192.168.33.11,42665,3,0.0-30.4,189630,49944,37.854,0,129,0.000,0
1m,20151015044942,192.168.33.11,55037,192.168.33.10,5001,3,0.0-30.0,3752910,999995
1m,20151015044942,192.168.33.10,5001,192.168.33.11,55037,3,0.0-30.0,3752910,999820,29.010,1,2553,0.039,1454
5m,20151015045013,192.168.33.11,35056,192.168.33.10,5001,3,0.0-30.0,18752790,4999976
5m,20151015045013,192.168.33.10,5001,192.168.33.11,35056,3,0.0-30.0,18739560,4996519,28.223,10,12757,0.078,10983
10m,20151015045044,192.168.33.11,35704,192.168.33.10,5001,3,0.0-30.0,37502640,9999952
10m,20151015045044,192.168.33.10,5001,192.168.33.11,35704,3,0.0-29.9,37476180,10010332,19.451,18,25511,0.071,23477
50m,20151015045115,192.168.33.11,33992,192.168.33.10,5001,3,0.0-30.0,187661670,50042534
50m,20151015045115,192.168.33.10,5001,192.168.33.11,33992,3,0.0-30.0,187566120,50062032,26.807,65,127660,0.051,124977
50k,20151015045658,192.168.33.11,40557,192.168.33.10,5001,3,0.0-30.3,189630,49999
50k,20151015045658,192.168.33.10,5001,192.168.33.11,40557,3,0.0-30.3,189630,50103,32.893,0,129,0.000,0
1m,20151015045729,192.168.33.11,54828,192.168.33.10,5001,3,0.0-30.0,3752910,999996
1m,20151015045729,192.168.33.10,5001,192.168.33.11,54828,3,0.0-29.9,3745560,1000708,39.049,6,2553,0.235,1418
5m,20151015045800,192.168.33.11,43292,192.168.33.10,5001,3,0.0-30.0,18752790,4999976
5m,20151015045800,192.168.33.10,5001,192.168.33.11,43292,3,0.0-30.0,18736620,4993143,39.715,10,12756,0.078,10918
10m,20151015045831,192.168.33.11,51278,192.168.33.10,5001,3,0.0-30.0,37502640,9999975
10m,20151015045831,192.168.33.10,5001,192.168.33.11,51278,3,0.0-30.1,37499700,9969270,23.104,2,25511,0.008,23521
50m,20151015045902,192.168.33.11,48824,192.168.33.10,5001,3,0.0-30.0,187661670,50042453
50m,20151015045902,192.168.33.10,5001,192.168.33.11,48824,3,0.0-30.1,187652850,49857235,14.326,6,127660,0.005,125071
50k,20151015050445,192.168.33.11,44462,192.168.33.10,5001,3,0.0-30.3,189630,49999
50k,20151015050445,192.168.33.10,5001,192.168.33.11,44462,3,0.0-30.4,189630,49912,39.262,0,129,0.000,0
1m,20151015050516,192.168.33.11,32919,192.168.33.10,5001,3,0.0-30.0,3752910,999995
1m,20151015050516,192.168.33.10,5001,192.168.33.11,32919,3,0.0-30.0,3752910,999896,37.377,1444,2553,56.561,1444
5m,20151015050547,192.168.33.11,49362,192.168.33.10,5001,3,0.0-30.0,18752790,4999971
5m,20151015050547,192.168.33.10,5001,192.168.33.11,49362,3,0.0-30.0,18741030,4992048,27.583,8,12756,0.063,10999
10m,20151015050618,192.168.33.11,37479,192.168.33.10,5001,3,0.0-30.0,37502640,9999955
10m,20151015050618,192.168.33.10,5001,192.168.33.11,37479,3,0.0-30.0,37498230,9994753,24.735,3,25511,0.012,23510
50m,20151015050649,192.168.33.11,58307,192.168.33.10,5001,3,0.0-30.0,187661670,50042419
50m,20151015050649,192.168.33.10,5001,192.168.33.11,58307,3,0.0-29.9,187514670,50097557,24.195,100,127660,0.078,124914
